Date,Open,High,Low,Close,Volume,ticker
2025-07-14,103.55000305175781,105.19999694824219,103.55000305175781,103.91000366210938,29622,FOCUS.NS
2025-07-15,105.0,107.94999694824219,104.0,105.30000305175781,25388,FOCUS.NS
2025-07-16,104.30000305175781,105.5,100.19999694824219,103.5999984741211,58830,FOCUS.NS
2025-07-17,102.38999938964844,105.0999984741211,101.98999786376953,102.88999938964844,30262,FOCUS.NS
2025-07-18,103.94999694824219,107.0,102.5,103.62999725341797,23303,FOCUS.NS
2025-07-21,106.43000030517578,106.43000030517578,102.6500015258789,103.77999877929688,17396,FOCUS.NS
2025-07-22,103.0,104.86000061035156,98.58999633789062,100.25,79111,FOCUS.NS
2025-07-23,99.77999877929688,100.9000015258789,98.0,100.27999877929688,36446,FOCUS.NS
2025-07-24,101.0,101.5999984741211,99.0,99.95999908447266,15144,FOCUS.NS
2025-07-25,97.0,101.5,96.0,98.69000244140625,43011,FOCUS.NS
2025-07-28,98.0,99.9000015258789,95.0,96.88999938964844,39798,FOCUS.NS
2025-07-29,101.7300033569336,101.7300033569336,101.7300033569336,101.7300033569336,16851,FOCUS.NS
2025-07-30,106.80999755859375,106.80999755859375,106.80999755859375,106.80999755859375,30361,FOCUS.NS
2025-07-31,112.1500015258789,112.1500015258789,109.0,112.1500015258789,262833,FOCUS.NS
2025-08-01,109.80000305175781,116.0999984741211,106.54000091552734,109.52999877929688,378106,FOCUS.NS
2025-08-04,108.80000305175781,110.0,105.30000305175781,106.7300033569336,50310,FOCUS.NS
2025-08-05,106.7300033569336,110.0,104.0,107.37999725341797,47599,FOCUS.NS
2025-08-06,102.5999984741211,105.0,102.01000213623047,102.3499984741211,69869,FOCUS.NS
2025-08-07,99.98999786376953,104.0,97.2300033569336,100.72000122070312,110078,FOCUS.NS
2025-08-08,98.0,100.68000030517578,97.69999694824219,99.69999694824219,26989,FOCUS.NS
2025-08-11,100.9000015258789,100.9000015258789,97.0,97.55000305175781,49555,FOCUS.NS
2025-08-12,98.79000091552734,100.0,97.0,97.9800033569336,15811,FOCUS.NS
2025-08-13,99.48999786376953,99.48999786376953,96.5999984741211,97.02999877929688,19385,FOCUS.NS
2025-08-14,98.29000091552734,98.98999786376953,96.0,97.26000213623047,24947,FOCUS.NS
2025-08-18,98.3499984741211,99.0,95.0,95.80000305175781,50675,FOCUS.NS
2025-08-19,96.75,98.0,96.69999694824219,97.13999938964844,15242,FOCUS.NS
2025-08-20,93.5999984741211,98.9800033569336,93.0,97.76000213623047,36361,FOCUS.NS
2025-08-21,96.0,98.5,96.0,97.12999725341797,20124,FOCUS.NS
2025-08-22,97.19999694824219,97.94000244140625,95.0,95.7699966430664,29581,FOCUS.NS
2025-08-25,97.4000015258789,97.4000015258789,95.51000213623047,95.93000030517578,15409,FOCUS.NS
2025-08-26,94.0,96.94000244140625,94.0,95.55999755859375,18108,FOCUS.NS
2025-08-28,95.80000305175781,97.0,94.05000305175781,95.04000091552734,19813,FOCUS.NS
2025-08-29,95.04000091552734,96.30000305175781,94.05000305175781,94.91000366210938,10539,FOCUS.NS
2025-09-01,94.91999816894531,96.94999694824219,94.0999984741211,96.52999877929688,20308,FOCUS.NS
2025-09-02,96.52999877929688,96.94999694824219,94.80000305175781,96.5999984741211,26125,FOCUS.NS
2025-09-03,96.0,96.25,93.25,95.41000366210938,40706,FOCUS.NS
2025-09-04,95.41000366210938,95.94999694824219,93.5999984741211,94.87000274658203,23583,FOCUS.NS
2025-09-05,95.30000305175781,95.94000244140625,93.05000305175781,94.58000183105469,49552,FOCUS.NS
2025-09-08,93.0999984741211,95.48999786376953,93.0999984741211,94.43000030517578,20830,FOCUS.NS
2025-09-09,93.25,95.0,93.25,93.6500015258789,22620,FOCUS.NS
2025-09-10,94.11000061035156,98.33000183105469,90.55000305175781,97.6500015258789,57057,FOCUS.NS
2025-09-11,97.4000015258789,98.8499984741211,96.0,96.7300033569336,25383,FOCUS.NS
2025-09-12,99.9000015258789,99.9000015258789,93.33000183105469,96.4000015258789,16499,FOCUS.NS
2025-09-15,96.5,98.98999786376953,94.19999694824219,95.30000305175781,35418,FOCUS.NS
2025-09-16,96.01000213623047,97.7300033569336,95.68000030517578,96.44999694824219,22659,FOCUS.NS
2025-09-17,96.68000030517578,97.83999633789062,94.5,95.38999938964844,35080,FOCUS.NS
2025-09-18,96.38999938964844,97.77999877929688,91.5,92.80999755859375,94230,FOCUS.NS
2025-09-19,92.0,96.0,92.0,94.5,59895,FOCUS.NS
2025-09-22,95.0,95.8499984741211,93.5,94.38999938964844,33297,FOCUS.NS
2025-09-23,94.94000244140625,95.0,93.23999786376953,93.94000244140625,17838,FOCUS.NS
2025-09-24,93.83000183105469,94.75,91.61000061035156,92.95999908447266,23745,FOCUS.NS
2025-09-25,91.16000366210938,93.79000091552734,91.16000366210938,92.16999816894531,18637,FOCUS.NS
2025-09-26,91.16000366210938,91.55999755859375,89.4800033569336,90.43000030517578,30896,FOCUS.NS
2025-09-29,90.5,92.9800033569336,89.0,90.12000274658203,24281,FOCUS.NS
2025-09-30,90.1500015258789,92.68000030517578,90.0,90.02999877929688,15724,FOCUS.NS
2025-10-01,91.45999908447266,91.83000183105469,90.0,90.5,24935,FOCUS.NS
2025-10-03,91.27999877929688,91.44999694824219,86.22000122070312,88.66000366210938,63919,FOCUS.NS
2025-10-06,86.88999938964844,89.97000122070312,86.3499984741211,88.41999816894531,41610,FOCUS.NS
2025-10-07,88.5,89.47000122070312,87.08999633789062,87.70999908447266,18032,FOCUS.NS
2025-10-08,88.0,88.94000244140625,86.30000305175781,86.68000030517578,30780,FOCUS.NS
2025-10-09,86.0,87.0,85.19999694824219,86.9000015258789,28347,FOCUS.NS
2025-10-10,86.5,86.5,84.51000213623047,85.37999725341797,39268,FOCUS.NS
2025-10-13,84.0,86.37999725341797,84.0,85.87000274658203,31389,FOCUS.NS
2025-10-14,84.5,86.0,83.0,83.3499984741211,47451,FOCUS.NS
2025-10-15,83.0,84.91000366210938,83.0,83.11000061035156,34151,FOCUS.NS
2025-10-16,83.11000061035156,98.87000274658203,83.02999877929688,86.7699966430664,326508,FOCUS.NS
2025-10-17,87.0,91.0,86.54000091552734,88.44000244140625,116264,FOCUS.NS
2025-10-20,90.8499984741211,90.8499984741211,88.19999694824219,88.91000366210938,37224,FOCUS.NS
2025-10-21,86.30000305175781,91.69999694824219,86.30000305175781,89.55999755859375,11507,FOCUS.NS
2025-10-23,89.61000061035156,90.98999786376953,88.0,89.08999633789062,26159,FOCUS.NS
2025-10-24,88.19999694824219,90.5999984741211,86.5,87.45999908447266,24529,FOCUS.NS
2025-10-27,87.45999908447266,89.94000244140625,86.54000091552734,86.80999755859375,29811,FOCUS.NS
2025-10-28,86.12999725341797,88.0,86.0,86.08000183105469,31586,FOCUS.NS
2025-10-29,86.0,87.94000244140625,85.30999755859375,86.27999877929688,21937,FOCUS.NS
2025-10-30,86.27999877929688,87.83000183105469,85.11000061035156,85.27999877929688,23562,FOCUS.NS
2025-10-31,84.44999694824219,87.29000091552734,83.12999725341797,86.37000274658203,55051,FOCUS.NS
